archivo_publicado,proveedor,id_fuente,url_fuente,licencia,atribucion,clase_imagen,alternativa,etiquetas_es,etiquetas_en,usos
/assets/pictogramas/fase1/limpio-wipe_table.svg,Mulberry Symbols,wipe_table,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/wipe_table.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Recoger y limpiar la mesa | Limpiar la mesa | Quitar lo que hay encima,Clear and wipe the table | Wipe the table | Take things off,juego:antes-y-despues-de-comer juego:que-viene-elegir-la-ropa juego:que-viene-poner-la-mesa juego:ordena-recoger-la-mesa juego:que-falta-recoger-la-mesa juego:ordena-limpiar-una-superficie juego:que-falta-limpiar-una-superficie imprimible:poner-y-recoger-la-mesa imprimible:rutina-recoger-la-mesa imprimible:rutina-limpiar-una-superficie
/assets/pictogramas/mulberry-extra/bank_card.svg,Mulberry Symbols,bank_card,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/bank_card.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Validar el billete,Use your ticket,juego:ordena-usar-el-transporte-publico juego:que-viene-usar-el-transporte-publico imprimible:rutina-usar-el-transporte-publico
/assets/pictogramas/mulberry-extra/blanket.svg,Mulberry Symbols,blanket,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/blanket.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Subir el edredón,Pull up the duvet,juego:ordena-hacer-la-cama juego:que-falta-hacer-la-cama imprimible:rutina-hacer-la-cama
/assets/pictogramas/mulberry-extra/cooker.svg,Mulberry Symbols,cooker,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/cooker.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Ir a la cocina,Go to the kitchen,juego:que-falta-subir-y-bajar-la-cremallera juego:ordena-desayunar juego:que-viene-desayunar juego:que-falta-esperar imprimible:rutina-desayunar
/assets/pictogramas/mulberry-extra/correct.svg,Mulberry Symbols,correct,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/correct.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Marcarlo | Comprobar que está completa | Comprobar que llegó | Comprobar que es el sitio | Marcar lo hecho | Marcar que la has tomado | Marcar lo cogido | Hacerlo,Tick it | Check it is complete | Check it arrived | Check it is the right place | Tick what is done | Mark that you took it | Tick what you picked up | Do it,juego:que-falta-peinarse juego:que-falta-hacer-la-cama juego:ordena-dividir-una-tarea-grande juego:que-viene-dividir-una-tarea-grande juego:ordena-entregar-una-tarea juego:que-falta-entregar-una-tarea juego:ordena-orientarse-en-un-lugar-conocido juego:que-falta-orientarse-en-un-lugar-conocido juego:ordena-organizar-la-secuencia-de-la-tarde juego:que-falta-organizar-la-secuencia-de-la-tarde juego:ordena-tomar-la-medicacion juego:que-falta-tomar-la-medicacion juego:ordena-usar-una-lista-de-la-compra juego:que-falta-usar-una-lista-de-la-compra juego:ordena-prepararse-para-un-cambio-previsto juego:que-viene-prepararse-para-un-cambio-previsto imprimible:rutina-dividir-una-tarea-grande imprimible:rutina-entregar-una-tarea imprimible:rutina-orientarse-en-un-lugar-conocido imprimible:rutina-organizar-la-secuencia-de-la-tarde imprimible:rutina-tomar-la-medicacion imprimible:rutina-usar-una-lista-de-la-compra imprimible:rutina-prepararse-para-un-cambio-previsto
/assets/pictogramas/mulberry-extra/cushion_2.svg,Mulberry Symbols,cushion_2,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/cushion_2.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Colocar la almohada,Put the pillow in place,juego:ordena-hacer-la-cama juego:que-falta-hacer-la-cama imprimible:rutina-hacer-la-cama
/assets/pictogramas/mulberry-extra/doctor_1a.svg,Mulberry Symbols,doctor_1a,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/doctor_1a.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Entrar a la consulta,Go in,juego:ordena-ir-a-una-cita-medica juego:que-viene-ir-a-una-cita-medica
/assets/pictogramas/mulberry-extra/find_to.svg,Mulberry Symbols,"find_,_to",https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/find_%2C_to.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Buscar a alguien que trabaje allí | Buscar un punto de referencia,Find someone who works there | Find a landmark,juego:que-viene-ponerse-el-abrigo-y-salir juego:que-viene-salir-a-tiempo juego:primero-regar-las-plantas juego:que-falta-cuidar-a-un-animal-de-compania juego:ordena-pedir-ayuda juego:que-falta-pedir-ayuda juego:ordena-orientarse-en-un-lugar-conocido juego:que-falta-orientarse-en-un-lugar-conocido imprimible:rutina-pedir-ayuda imprimible:rutina-orientarse-en-un-lugar-conocido
/assets/pictogramas/mulberry-extra/glass_drinking.svg,Mulberry Symbols,"glass_,_drinking",https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/glass_%2C_drinking.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Meter la botella de agua | Vaso | Llenar la botella,Put in your water bottle | Glass | Fill your bottle,juego:primero-usar-desodorante juego:ordena-preparar-la-mochila juego:que-viene-preparar-la-mochila juego:ordena-poner-la-mesa juego:que-viene-poner-la-mesa juego:ordena-beber-agua-a-lo-largo-del-dia juego:que-falta-beber-agua-a-lo-largo-del-dia juego:que-falta-abrir-un-envase-dificil imprimible:rutina-poner-la-mesa imprimible:rutina-beber-agua-a-lo-largo-del-dia
/assets/pictogramas/mulberry-extra/go_out_2_to.svg,Mulberry Symbols,"go_out_2_,_to",https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/go_out_2_%2C_to.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Salir,Go out | Leave,juego:ordena-ponerse-el-abrigo-y-salir juego:que-viene-ponerse-el-abrigo-y-salir juego:ordena-salir-a-tiempo juego:que-viene-salir-a-tiempo imprimible:rutina-ponerse-el-abrigo-y-salir imprimible:rutina-salir-a-tiempo
/assets/pictogramas/mulberry-extra/hear_to.svg,Mulberry Symbols,"hear_,_to",https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/hear_%2C_to.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Escuchar,Listen,juego:ordena-contestar-a-la-puerta-o-al-telefono juego:que-viene-contestar-a-la-puerta-o-al-telefono imprimible:rutina-contestar-a-la-puerta-o-al-telefono
/assets/pictogramas/mulberry-extra/notepad.svg,Mulberry Symbols,notepad,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/notepad.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Llevar la lista | Añadirlo a la lista,Take your list | Add it to the list,juego:que-viene-desayunar juego:que-viene-separar-para-reciclar juego:ordena-comprar-en-una-tienda juego:que-viene-comprar-en-una-tienda juego:ordena-usar-una-lista-de-la-compra juego:que-falta-usar-una-lista-de-la-compra imprimible:rutina-comprar-en-una-tienda imprimible:rutina-usar-una-lista-de-la-compra
/assets/pictogramas/mulberry-extra/photographs.svg,Mulberry Symbols,photographs,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/photographs.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Ver fotos del sitio o la persona,See photos of the place or person,juego:ordena-prepararse-para-un-cambio-previsto juego:que-viene-prepararse-para-un-cambio-previsto imprimible:rutina-prepararse-para-un-cambio-previsto
/assets/pictogramas/mulberry-extra/point_to.svg,Mulberry Symbols,"point_,_to",https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/point_%2C_to.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Mirar el mapa o las flechas,Look at the map or arrows,juego:ordena-orientarse-en-un-lugar-conocido juego:que-falta-orientarse-en-un-lugar-conocido imprimible:rutina-orientarse-en-un-lugar-conocido
/assets/pictogramas/mulberry-extra/rest_to.svg,Mulberry Symbols,"rest_,_to",https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/rest_%2C_to.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Descansar,Rest,juego:ordena-preparar-el-ambiente-de-descanso juego:que-viene-preparar-el-ambiente-de-descanso juego:ordena-volver-a-la-cama-si-te-despiertas juego:que-viene-volver-a-la-cama-si-te-despiertas juego:ordena-descansar-antes-de-agotarte juego:que-viene-descansar-antes-de-agotarte imprimible:rutina-preparar-el-ambiente-de-descanso imprimible:rutina-volver-a-la-cama-si-te-despiertas imprimible:rutina-descansar-antes-de-agotarte
/assets/pictogramas/mulberry-extra/serviette.svg,Mulberry Symbols,serviette,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/serviette.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Servilleta,Napkin,juego:ordena-poner-la-mesa juego:que-viene-poner-la-mesa imprimible:rutina-poner-la-mesa
/assets/pictogramas/mulberry-extra/shower.svg,Mulberry Symbols,shower,https://github.com/mulberrysymbols/mulberry-symbols/blob/master/EN/shower.svg,CC BY-SA 4.0,"Mulberry Symbols © Garry Paxton 2008-2017, © Steve Lee 2018-2026",funcional (en botón) o informativa (en hoja); siempre junto a su texto,"alt="""" porque el texto visible dice lo mismo",Abrir el agua | Ducharse | Cerrar el agua | Mojar el pelo | Aclarar,Turn on the water | Shower | Turn off the water | Wet your hair | Rinse,juego:ordena-ducharse juego:que-viene-ducharse juego:ordena-lavarse-el-pelo juego:que-viene-lavarse-el-pelo juego:que-viene-comprar-en-una-tienda juego:que-viene-manejar-el-dinero-de-la-semana imprimible:rutina-lavarse-el-pelo
